Titles,Reviews
창귀(倀鬼)(15세 개정판),흥미롭게 진행되네요
창귀(倀鬼)(15세 개정판),술술 읽히는 편이에요
창귀(倀鬼)(15세 개정판),인외존재에 사로잡힌 순진한 처녀 클리셰를 충실히 따라가고 있네요 생가보다 남주가 세상사에 깊이 개입하고 있다는 게 좀 다른 점이랄까 작가님이 무속을 다른 작품에 능숙한 편인 분이시니 잘 따라가 보겠슴다
창귀(倀鬼)(15세 개정판),내용이 뚝뚝 끊겨요꾸금에서 씬 자르면서 내용도 싹뚝싹뚝
창귀(倀鬼)(15세 개정판),분위기가 오묘하네요
창귀(倀鬼)(15세 개정판),스토리 전개가 빨라 좋아요완결까지 잘 읽을게요
창귀(倀鬼)(15세 개정판),소설분위기가 장난아니네요
창귀(倀鬼)(15세 개정판),스토리가 인상적이에양
창귀(倀鬼)(15세 개정판),가볍기 버기가 좋아용
창귀(倀鬼)(15세 개정판),설정이 너무 마음에 들어요
창귀(倀鬼)(15세 개정판),분위기가 동양풍 특유의 을시년 스럽고 뭔가 몽롱한듯한 느낌 좋아요
창귀(倀鬼)(15세 개정판),재밌게 보고 있습니다
창귀(倀鬼)(15세 개정판),미녀와야수 설정에 동양물을 더하니까 신선하네요 새로운 설화같은느낌도들고 와중에 산군남주설정은 여느 동양물에 서 나오는 황제와는 또 다른 날것의매력이있어서 존좋
창귀(倀鬼)(15세 개정판),기대되네요 재밌어요
창귀(倀鬼)(15세 개정판),작가님 작품 기다리고 있었어요
창귀(倀鬼)(15세 개정판),분위기가 좋네요 흥미진진합니다
창귀(倀鬼)(15세 개정판),재미있고 좋습니다
파동 (15세 이용가),재탕 수시로 하는 작품정말 푹 빠져서 읽은 최애 소설뭐 하나 빠지는 거 없이 오랜만에 너무너무 재밌는 소설 봤어요다음 글 기다릴게요
파동 (15세 이용가),외전 너무 재미있게 잘봤어요
파동 (15세 이용가),언제나 해피엔딩은 마음에 잔잔한 파동이 울립니다
파동 (15세 이용가),캐디가 마음에 들어요 재밌어요
파동 (15세 이용가),작가님 필력이 정말 좋아요
파동 (15세 이용가),너무 재밌어요 여주 너무 귀여워요
파동 (15세 이용가),외전은 기본 필수에요 넘 맘에 드는 남주캐릭터였어요
파동 (15세 이용가),술술 그냥 잘 넘어가네요
파동 (15세 이용가),술술 잘 읽힙니다
파동 (15세 이용가),너무 재밌어용
파동 (15세 이용가),재밌습니다
파동 (15세 이용가),진짜 진짜 너무 재밌음
파동 (15세 이용가),무심한 도하에게 정신없이 빠져가는 태익의 모습이 궁금해 결제해 자꾸보게 됩니다
파동 (15세 이용가),치명적인 분위기가 너무 재밌어요
파동 (15세 이용가),맛깔스러운 태익의 대사들이 웃게 만드네요사랑은 멀쩡한 남자를 팔불출로 만드는 힘이 있다는 걸 태익이 보여줍니다에필이 좀 짧다는 개인적인 생각
파동 (15세 이용가),이런 여자 뭐지 하면서 사랑에 빠지게 되는 태익  도하한테 감겨서 허우적되는데 또 다른여자한테는 안그런 모습에 제가 감기는  매력있는 도하가 좋네요 재미있어요
파동 (15세 이용가),재밌어요 여주 성격도 당차고 남주와 케미도 좋아서 술술 읽히네요 정주행 시작합니다
파동 (15세 이용가),완전 완전 재밌습니다작가님 앞으로도 많은 작품 빨리 기대하겠습니다인물배경스토리 전부다 대박입니다공백너의세계 보고 감동받았는데 우연히 파동도 보게되었어요고생하셧지만 쉬는대신 다음 차기작부탁드려용제발요
파동 (15세 이용가),재미있어요 짬짬이 계속 읽게 되네요
파동 (15세 이용가),남주의 맘이 애뜻해요
파동 (15세 이용가),요즘 너무 비슷하고 뻔한 스토리가 주를 이어서 망설이다 보게 됐는데 스토리가 흥미롭고 남여주 매력에 빠져서 보게 되네요완결되고 봤어야 했는데
파동 (15세 이용가),간만에 재미있게 읽었어요
파동 (15세 이용가),본인은 아니라고 하면서 오만하게 굴지만 여주 행동하나 말하나에 온갖 신경 쓰는 남주네요
파동 (15세 이용가),남주 성격 맘에 들어요 매력적입니다
파동 (15세 이용가),남주도 여주도 둘다 매력터짐 케미가잘사네요
파동 (15세 이용가),재밌어용 기대됩니다
파동 (15세 이용가),전개가 마음에들고 재밌어요
파동 (15세 이용가),도하가 도발도 잘 하고 관계성이 재밌었어요
파동 (15세 이용가),스토리 전개가 흥미롭고 재밌어요
파동 (15세 이용가),스토리랑 주인공들 케미 다 좋아요
파동 (15세 이용가),캐릭터설정이 취저라 재밌게 읽었어요
파동 (15세 이용가),설정도 좋고 주인공들 케미 좋아요
파동 (15세 이용가),설정이 무난하고 재밌어요
파동 (15세 이용가),스토리가 재밌고 당당한 변호사여주가 맘에 들어요
파동 (15세 이용가),전개가 드라마같고 재밌네요
파동 (15세 이용가),캐릭터설정이 매력있고 재밌어요
파동 (15세 이용가),전개가 무난하고 문란남 무심녀 조합이 재밌어요
파동 (15세 이용가),생각과는 다른 상대방의 행동에 당황하는 도하가 웃기기도 하고 둘이 잘지냈음 하기도 합니다
파동 (15세 이용가),태익은 프롤로그부터 센캐라 매력있고 여주인 도하도 돈귀신별명에 엉뚱한 매력도 있고 둘사이 섹텐도 좋아요 태익인 여동생인 태은한정 다정남이었는데 어릴때부터 복잡한 집안사정으로 인한 도하의 상처를 어떤식으로 감싸줄지 기대도되고 둘사이 티카티카도 재미있어요
파동 (15세 이용가),재미있게 보고 있습니다
파동 (15세 이용가),텐션 최고예요 하 태익아 태익이 여주 캐릭도 좋아요 다정하게 대해주라는거
파동 (15세 이용가),케미도 좋고 스토리도 재밌네요
파동 (15세 이용가),서로 다른성향을가진 태익과도하의 앞으로 펼쳐질 티격태격 연애질 흥미롭게 봅니다
파동 (15세 이용가),초반부 읽는중인데 남주캐릭 맘에 들고 재밌네요
파동 (15세 이용가),표지가 정말 마음에 들어요
파동 (15세 이용가),생각외로 재미있어요응원합니다
파동 (15세 이용가),좋아하는 키워드라 보기 시작했는데 주인공 캐릭터도 마음에 들고 앞으로 어떻게 될지 더 궁금하네요 완결까지 기대할게요
파동 (15세 이용가),케미가 마음에 들어옵
파동 (15세 이용가),여주 남주 케미 좋네요
지상 낙원 (15세 개정판),남주가 매력넘쳐요 재밌어여
지상 낙원 (15세 개정판),키잡물 좋아하는데 재미있어여 
지상 낙원 (15세 개정판),완결 축하드립니다화이팅
지상 낙원 (15세 개정판),글이 술술읽히고 재밌네요
지상 낙원 (15세 개정판),서사가 단단하고 재미있어요
지상 낙원 (15세 개정판),둘이 만나서 더 매력적으로 보여요
지상 낙원 (15세 개정판),소재도 좋고 캐릭터들도 매력적이라 재밌었어요
지상 낙원 (15세 개정판),소재가 너무 매력적이에요 서사가 좋네요
지상 낙원 (15세 개정판),감정선 미쳤네요
지상 낙원 (15세 개정판),술술 보기 좋아서 재밌게 잘 봤습니다
지상 낙원 (15세 개정판),수진과 지상의 삶은 너무 안쓰럽네요 공감을 할 수 있는 둘의 만남으로 앞으로의 이야기 기대됩니다
지상 낙원 (15세 개정판),남주랑 여주 빼고 다 별로네요 
지상 낙원 (15세 개정판),관계성이 취향저격이에요
지상 낙원 (15세 개정판),스토리가 흥미로워요
지상 낙원 (15세 개정판),구원 키잡 아주 좋습니다
지상 낙원 (15세 개정판),서로에게 끌릴 수 밖에 없는 것 같아요
지상 낙원 (15세 개정판),작가님은 클리셰도 잘 쓰시네요 
지상 낙원 (15세 개정판),상처 속에서도 둘의 케미가 돋보여요
지상 낙원 (15세 개정판),안쓰러운데 순하고 다정한 여주와 그런 여주를 밀어내려 하면서도 끌리는 남주의 감정선이 좋았어요
지상 낙원 (15세 개정판),감정선이 탄탄한 것 같아요
지상 낙원 (15세 개정판),생각보다 잘 읽히고 재밌어요
지상 낙원 (15세 개정판),재밌습니다 조합이 좋아서 술술 읽혀요
지상 낙원 (15세 개정판),과거 부분이 너무 안타까웠어요 행복한 모습도 보고 싶어요
지상 낙원 (15세 개정판),남주여주 응원하면서 읽고 있어요
지상 낙원 (15세 개정판),속정 재밌게 봤는데 완전 기대돼요
지상 낙원 (15세 개정판),설정이 자극적이고 재미있네요 취향저격이예요
지상 낙원 (15세 개정판),키워드 보고 기대했는데 그만큼 재미있어요
지상 낙원 (15세 개정판),처음엔 별 생각 없었는데 후반으로 갈수록 재밌어요
지상 낙원 (15세 개정판),전작 좋았는데 그만큼 재밌어요
지상 낙원 (15세 개정판),니이차 커플 이 맛에 보죠 
지상 낙원 (15세 개정판),설정이랑 캐릭터가 무난해서 읽기 좋아요
지상 낙원 (15세 개정판),나이차 커플을 좋아하기도 하고 주인공들이 서로 잘 어울리기도 해서 즐겁게 읽고 있어요
지상 낙원 (15세 개정판),정경하 작가님 좋아해서 재밌어요
지상 낙원 (15세 개정판),남주가 입체적인 캐릭터 같아요
지상 낙원 (15세 개정판),전개가 흥미로웠고 재미있었어요 다음화도 궁금하네요
지상 낙원 (15세 개정판),남주 진국이고 매력적이에요
지상 낙원 (15세 개정판),등장인물이 취향에 맞아서 재밌게 읽었습니다
지상 낙원 (15세 개정판),상처 입은 둘이 서로에 구원이 되는 스토리 너무 좋아요
지상 낙원 (15세 개정판),클래식한 전개와 캐릭터인데 재밌어요
지상 낙원 (15세 개정판),갈수록 힐링되는 느낌이 있어서 좋아요
지상 낙원 (15세 개정판),키잡 달달물  짱조아여
지상 낙원 (15세 개정판),관계성이 취저고 남주도 여주도 꿋꿋해서 매력적이에요
지상 낙원 (15세 개정판),키잡물도 좋아하고 나이차커플 쌍방구원 키워드까지 좋아하는 소재랑 설정이 많아서 보기 시작했는데 글도 술술 잘 읽히고 재미있게 보고 있어요 앞으로도 기대됩니다
지상 낙원 (15세 개정판),키잡과 쌍방구원 서사는 언제나 맛있네요호로록 보기 넘 좋았어요
지상 낙원 (15세 개정판),여주가 너무 불쌍했는데남주를 만나 치유되는 것 같아서 좋아요
지상 낙원 (15세 개정판),살짝 유치한 부분도 있지만 재밌어요
지상 낙원 (15세 개정판),표지 속 남주도 취향이고 재밌어요
지상 낙원 (15세 개정판),나이차 좋아해서 몰입이 잘돼요
2024년 메가 마크다운 사전 이벤트,로판 상수리 나무 아래재밌어요 완전 추천작
2024년 메가 마크다운 사전 이벤트,로맨스임신계약 달케이크웹툰도 재밌는 책입니다단행도 좋았어요
2024년 메가 마크다운 사전 이벤트,소설 그 마물에 대한 논문절대적 존재인 지적이고 우아한 공과 선량하고 정의로운 수 둘다 너무나 매력적입니다 판타지동화 같이 장면이 눈에 그려지는 것 같은 서술이 또 매력적이고요장편 판타지물 좋아하신다면 정말정말 강추입니다
2024년 메가 마크다운 사전 이벤트,진소예 명 작가님의 쓰레기의 사정은 꼭 봐야 해요 아묻따입니다
2024년 메가 마크다운 사전 이벤트,탈출 손금 작가님의 탈출 꼭 보세요 백설홍님의 씨앗도둑도 재밌어요
2024년 메가 마크다운 사전 이벤트,소설 미필적고의에의한연애사제첫소설이고 이세계로 빠지게만든 금쪽같은작품
2024년 메가 마크다운 사전 이벤트,컴백현대물인듯 판타지인듯한 가슴 저리는 이야기작가님 작품 중 제일 마음에 들어요
2024년 메가 마크다운 사전 이벤트,로맨스컬렉션 환상 현실 그리고 로맨스라서요
2024년 메가 마크다운 사전 이벤트, 나한테만 착한 건켜켜이 쌓여가는 사랑이 글을 읽는 내내 느껴져서 좋았어요 이들의 사랑이 또 다른 외전으로 나오기를 기다립니다 청소년에서 어른으로 되기까지 공수가 쌓아가는 서사가 정말 좋았어요 작가님 앞으로도 글 많이 써주세요
2024년 메가 마크다운 사전 이벤트,로판 종마는 죽어야한다헝거게임은 저리가라다 이건 넷플릭스나 디즈니에서 만들어도 될 정도로 스토리가 탄탄하고 재미 보장작가가 천재임에 틀림없다야설에 물린 독자라면 세계관이 아주 독창적인 이 작품을 추천한다
2024년 메가 마크다운 사전 이벤트,로맨스 메리 사이코은근 여주가 똘끼있고 당차서 좋음스토리도 재미있고 여주남주 티키타까가 재미나요
2024년 메가 마크다운 사전 이벤트,소설 미필적고의에의한연애사제첫소설이고 이세계로 빠지게만든 금쪽같은작품
2024년 메가 마크다운 사전 이벤트,소설혼불 꼭 맛보기라도 보세요 소장하게 되실꺼예요
2024년 메가 마크다운 사전 이벤트,사고싶은 만화 모두모두 살 수 있음 좋겠네
2024년 메가 마크다운 사전 이벤트, 혼불 현대 한국풍 소설 제가 제일 좋아하는  작품 중 하나입니다 자주 재탕하고 있어요 너무 재미있습니다
2024년 메가 마크다운 사전 이벤트,소설 이방인 미인공 키워드 최고 아웃풋
2024년 메가 마크다운 사전 이벤트,로맨스쓰레기의 사정남주여주 티키타카가 재미있고 그림도 너무너무이뻐요
2024년 메가 마크다운 사전 이벤트,소설 패션 한번보면 못 빠져나갑니다
2024년 메가 마크다운 사전 이벤트,소설 여름 궁전 창가에서전작이 너무 좋았어서 신작 연재하시는 거 알고 같이 달렸는데 역시 너무 좋았어요 완결 후 이북도 구매했습니다 언젠가 나올지도 모를 외전만 기다립니다
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정웹툰 런칭해서 보고 있는데 웹툰 작화도 좋고 내용도 재밌어요
2024년 메가 마크다운 사전 이벤트,만화 가족이 되자작가님이 그냥 그림을 너무 잘그리고 전작도 너무 좋아요
2024년 메가 마크다운 사전 이벤트,소설 알파 트라우마알오물 좋아하면 꼭 한번쯤은 봐야 할 작품이라고 생각해요
2024년 메가 마크다운 사전 이벤트,소설 알파트라우마찍먹해봣는데 재밋엇어요이번에 살 예정
2024년 메가 마크다운 사전 이벤트,만화슈퍼 뒤에서 담배 피우는 두 사람그냥 속았다 하고 봐보세요
2024년 메가 마크다운 사전 이벤트,로맨스당신이 잠든 사이에가슴아프면서도 여운이 남아요너무 재밌어요
2024년 메가 마크다운 사전 이벤트,소설 영웅 뽑기는 신중하게역시 이미누 작가님은 천재에요 존잼
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정웹툰 런칭해서 보고 있는데 재밌어요
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정웹툰 런칭해서 보고 있는데 재밌어요
2024년 메가 마크다운 사전 이벤트,만화 얼굴만으론 좋아할 수 없어요얼굴만으로도 좋아할수있다는 걸 보여준다 완전 쌉가능
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정요즘 요거 재밌게 보고 있어요 웹툰도 잼나용
2024년 메가 마크다운 사전 이벤트,만화 더티 하이깔쌈한 그림체 내용 매력쩌는 캐릭터이 집 잘해요 한번잡솨봐
2024년 메가 마크다운 사전 이벤트,만화 너에게는 닿지 않아 청게물인데 잔잔해서 좋았어요 짝사랑공 좋아하시면 잘 맞으실듯 수도 귀여워요 심신이 지쳤을때힐링물로 추천합니다
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정다른 설명없이 진소예작가님 이름만으로 끝
2024년 메가 마크다운 사전 이벤트,풍경은 소리없이 울 지 않는다 편 무료보고 편 기다리는 중입니다
2024년 메가 마크다운 사전 이벤트,로맨스메리사이코한편의 영화를 보듯 집중해서 읽게 되는 작품 읽는내내 즐겁고 화나고신나고슬프고 다하는 작품
2024년 메가 마크다운 사전 이벤트,로맨스 쓰레기의 사정 그냥 보고 있습니다 마냥 보고 있습니다 잘 보고 있습니다 계속 보고 싶습니다
2024년 메가 마크다운 사전 이벤트,소설 알파트라우마 재미있게봤습니다
2024년 메가 마크다운 사전 이벤트,판타지데뷔 못 하면 죽는 병 걸림여기 저기 소문이 자자한 작품부담없이 읽을수 있어서 더 좋아요
2024년 메가 마크다운 사전 이벤트,판타지데뷔 못 하면 죽는 병 걸림처을 읽은 판타지 소설인데 부담 없이 읽을 수 있어서 좋았습니다
2024년 메가 마크다운 사전 이벤트,소설 마교 교주를 애지중지 키웠다추천합니다작가님 필력도 좋으시고 주인공들 매력있고 서사 탄탄웹툰보다 원작 보고싶어서 리디 처음 알게해준 소중한 작품입니다
2024년 메가 마크다운 사전 이벤트,소설해후 판 소나기
선을 넘어서라도 (15세 개정판),남주 여주 둘 다 매력있네요
선을 넘어서라도 (15세 개정판),나이차 철벽남 당돌녀 조합 넘 좋아요 흥미진진하고 재밌어요
선을 넘어서라도 (15세 개정판),나이차 커플좋아해서 재밌어요 
선을 넘어서라도 (15세 개정판),서로 끌리는 남녀관계가 흥미로워요
선을 넘어서라도 (15세 개정판),주인공들 성정이 딱 제 맘에 들어요
선을 넘어서라도 (15세 개정판),키워드도 취향이고 재밌어요
선을 넘어서라도 (15세 개정판),채헌에 대한 하연이의 굳건한 사랑이 전해져서 오랜시간 마음 고생하는 모습이 안타까우면서도 좌절하지 않는 하연이를 응원하게 되네요 둘이 제대로 이어져서 알콩달콩했으면 좋겠어요
선을 넘어서라도 (15세 개정판),좋아하는 키워드라서 보기 시작했는데 주인공 캐릭터도 매력적이고 술술 잘 읽혀서 좋네요 완결까지 기대할게요
선을 넘어서라도 (15세 개정판),감정 묘사가 좋아요
선을 넘어서라도 (15세 개정판),적극적인 여주 귀엽고 좋아요 
선을 넘어서라도 (15세 개정판),연상에게 직진하는 여주 당돌하고 귀엽네요
선을 넘어서라도 (15세 개정판),남주의 숨소리만으로도 명치가 간지럽고 척추가 짜릿하다며 좋아한다고 남주를 향한 자신의 감정을 솔직하게 말하고 표현하는 여주의 당당함과 당돌함이 읽을수록 부러워졌어요스토킹과 스캔들로부터 여주를 지키려는 듬직한 남주도 멋있지만 범죄와 비리를 파헤칠수록 위험해지니 점점 흥미진진해지고 다음화가 기대되네요 연재 따라가요
선을 넘어서라도 (15세 개정판),열살차이지만 하연이의 돌직구 마음에 드네요
선을 넘어서라도 (15세 개정판),당당하고 귀여운 여주네요
선을 넘어서라도 (15세 개정판),선을 넘어서라도 금 작품은 어떻게 보여줄지 너무 기대되네요  어떻게 선을 넘으련지
선을 넘어서라도 (15세 개정판),남주 은근 매력있어요
선을 넘어서라도 (15세 개정판),여주 넘 매력있네요
선을 넘어서라도 (15세 개정판),여주가 짝사랑녀긴한데 당당하고 귀엽네요 심지어 쟁취하는게 집안내력이라 
선을 넘어서라도 (15세 개정판),여주의 솔직하고 당당한 모습이 좋아요
선을 넘어서라도 (15세 개정판),여주가 당돌하네요 
선을 넘어서라도 (15세 개정판),짝사랑에첫사랑이루어지지않음 평생미련이 있지않을까요
선을 넘어서라도 (15세 개정판),직진 여주가 귀엽네요 케미도 좋아요
선을 넘어서라도 (15세 개정판),나이차이 커플 처음인데 재밌어요
선을 넘어서라도 (15세 개정판),흠 개인적으로는 매력을 잘 못 느끼겠어요
선을 넘어서라도 (15세 개정판),표지가 너무 맛집 나이차 커플도 좋아요
선을 넘어서라도 (15세 개정판),주인공들의 관계성이 흥미진진하고 재밌어요
선을 넘어서라도 (15세 개정판),주인공들의 케미가 좋아서 재밌어요
선을 넘어서라도 (15세 개정판),캐릭터들이 입체적이라 매력있어요
선을 넘어서라도 (15세 개정판),짝사랑하는 직진여주 너무 좋네요
선을 넘어서라도 (15세 개정판),캐릭터설정이 매력있고 전개도 흥미진진해요
선을 넘어서라도 (15세 개정판),재밌는 것 같아요
선을 넘어서라도 (15세 개정판),나이차 나는 커플 귀여운 여주에 치이네요
선을 넘어서라도 (15세 개정판),광기어린 재회물이 맛있어요  아는맛인데 늘 맛있는맛 
선을 넘어서라도 (15세 개정판),주인공들이 너무 매력적이네여
선을 넘어서라도 (15세 개정판),스토리가 재밌어요
선을 넘어서라도 (15세 개정판),하얀이 엄청 당돌하네
선을 넘어서라도 (15세 개정판),그냥저냥 보고갑니다
선을 넘어서라도 (15세 개정판),재회물이라 재미있네요
선을 넘어서라도 (15세 개정판),여주가 남주를 차지할 수 있을지 궁금해지네요
선을 넘어서라도 (15세 개정판),여주가 진쩌 당돌한데 그게 매력입니다 살이나 어린애한테 꼬심당하는 남주 
선을 넘어서라도 (15세 개정판),여주 성격 땅굴 안 파고 당당해서 좋아요
선을 넘어서라도 (15세 개정판),여주가 매력있고 글분위기가 맘에 들어요
선을 넘어서라도 (15세 개정판),이건 넘을 수밖에 없는 선이네요
선을 넘어서라도 (15세 개정판),당당한 요즘 여주 화이팅
선을 넘어서라도 (15세 개정판),나이차이가 있어서 부담스러울 법도 한데 둘의 감정선이 좋아서 둘의 마음이 이해가 돼요
선을 넘어서라도 (15세 개정판),전개가 흥미진진하네요
선을 넘어서라도 (15세 개정판),분위기도 좋고 들어요점점 재밌어요
선을 넘어서라도 (15세 개정판),단순히 치기어림이 아니라 사랑앞에 당당한 모습이 너무 멋있다 여주 남주가 스며들수밖에
삭제,재밌게 잘 봤습니다
삭제,에필로그가 간절히 필요합니다 재밌어요
삭제,아이가 너무 귀여웠던거 빼고는 딱히
삭제,흥미롭게 읽었었던 소설이 카웹으로 나오길래 재밌게 보는 중이에요
삭제,한 회차도 지루할틈 없이 너무 잘 봤습니다 다음 작품도 기대됩니다
삭제,심리를 잘 묘사해서 더 재미있게 읽었습니다
삭제,안좋은 평이 많아서 놀랐네요 남주가 너무 나빴던 과거이야기는 읽기 괴로웠지만 필력이 뛰어난 작품입니다
삭제,너무 재미있게 봤어요
삭제,다음 화가 궁금해요 재미있어요
삭제,저는 그 이야기를 매우 즐기고 있습니다 열심히 일해주셔서 정말 감사합니다
삭제,서아가 귀엽고 서아가 갓기고 서아가 다함
삭제,금 이라고 착각하고 있었다능로맨스 입문 초기에 읽은 책이어서 그런지 꽤 재밌게 본거 같았는데외전 있길래 처음부터 디시 보니까 크게 재밌진 않아요걍 
삭제,금이었으면 좀더 재밌었을것 같아요 확 와닿으려고 할때마다 뭔가 짤리는듯한 느낌이  글은 재밌었어용
삭제,한번에 정주행했어요 마지막으로 갈수록 아쉬움이 생겼지만 그래도 잘읽었어요
삭제,승조 용서못하는건 이해해요과거에 한짓이 있으니 근데 똑같이 감췄는데 재준인 이해한다좀이해안되네요
삭제,서아로인해 내용이 사랑스러워 읽는내내 미소 지었어요 넘 재밌어여
삭제,재미있게 잘 읽었네요
삭제,다현이 승조를 사랑하게 되는 과정 풀이가 많이 부족하네요 승조야 그런 감정으로 다가 가는게 당연하다고 생각되지만 다현은 갑자기 사랑하는 감정이 생긴게 읽는동안 이해가 안되요 갑자기 뭐지 언제 사랑이라는 감정이 생겼지 라는 생각을 하면서 보내요 그리고 스포 때문에 자세히 말은 못하지만 불륜을 아무렇지 않게 표현 했는점이 많이 아쉽네요 다른식으로 설정을 했으면 둘의 사랑이 당연하고 아름답게 표현 됐을텐데 댓글에 다른분들도 불쾌한 감정을 적으셨네요 이야기가 어떻게 진행될지 궁금하지만 많이 아쉽습니다
삭제,작가님 작품 처음인데 필력이 장난 아니시네요 구간 패스 할수도 없을정도로 지루함이 도 없는 글 이었습니다
삭제,재미있게 잘봤어요
삭제,이건 꼭 외전까지 봐야하네요 연재 완결은 너무 급하게 끝난 감이 있는데 외전까지 읽으니 완전한 마무리가 된 느낌이예요
삭제,아이 주인공 서아 에 대한 것만 읽어도 시간을 잘 보냈습니다
삭제,마음이 포근해져요 
삭제,원래 로맨스 잘 안보는데 재밌어요
삭제,재밌습니다 계속 보게 되네요
삭제,재미있게 잘 봤어요
삭제,캐릭터가 다 살아있어서 너무 좋아요 서아 너무 귀욤 거기다 윤승조 너무 마음에 들어  직진남 
삭제,재밌게 잘 봤어요
삭제,후회물의 정석일까요  고구마 구간도 거의 없고 인물들도 좋아요
삭제,남주가 어떤 업보를 가지고 있길래 대놓고 말을 못하는지 궁금하네요 서아 너무 귀여워요
삭제,재밌게 잘 읽었습니다
삭제,다음편이 궁금해서 계속 보게 되네요 외전도 기대
삭제,전작을 재밌게 봐서 이번것도 기대되네요
삭제,후회남 아이 키워드 소설 중에 가장 기억에 남아요
삭제,재밌어요 술술넘어가네요
삭제,재밋게 봣어요
삭제,무료이용권 이벤트로 봤는데 좋네요
삭제,초반 재준이 넘 귀여움
삭제,재밌게 보고 있어요
삭제,서아 너무 귀여워요 플러팅 서아 최고
삭제,서아도 귀엽고 금방금방 읽히네요
삭제,재밌게 잘 봤어요
삭제,재밌어요 완결났네요 아직 초반인데 빨리 쭉쭉 보고싶네요
삭제,재미있을 것 같아요 첫화 보면 대체로 느낌이 오는데 이번 주말은 이걸로 합니다
삭제,서아 넘 귀여워요 재밌어요
삭제,감추인비밀을찾아가는것도 잼있네요
삭제,서아가 너무 예뻐요내용은 말할것두 없구요
삭제,초반부 읽는 중인데 재밌어요 계속 읽게 되네요
비등점 (15세 개정판),선아 임신한 것 같았는데 그건 끝까지 안밝히네 외전 언제 나올까요
비등점 (15세 개정판),남주 매력에 스며들어요 
비등점 (15세 개정판),오드뎌 외전이네요넘넘 기다렸어요잼있읍니다한번더 읽어도 잼있어요
비등점 (15세 개정판),다음화가 기대되네요
비등점 (15세 개정판),외전 너무 감사합니다
비등점 (15세 개정판),다정함과 거침이 공존하네요 재밌어요
비등점 (15세 개정판),진짜 재미있어요작가님 얼른 다른 작품도요
비등점 (15세 개정판),사랑합니다 작가님 외전 단행 기다리겠읍니다
비등점 (15세 개정판),외전도 재미있어요
비등점 (15세 개정판),외전 너무재미있어요화이팅
비등점 (15세 개정판),거칠고 날것의 느낌이에요 다음이 궁금해서 손을 못놓을것 같아요
비등점 (15세 개정판),표지 언제봐도 홀리합니다 최고
비등점 (15세 개정판),잼나오 계속볼께오 기대더오
비등점 (15세 개정판),순한맛은 밍밍해여 
비등점 (15세 개정판),외전주세요넘 재미있어요
비등점 (15세 개정판),너무재밌어요흥미롭고
비등점 (15세 개정판),도라방스
비등점 (15세 개정판),완결 싫어 가지마 민재야외전 주세요
비등점 (15세 개정판),민재 때문에 매일 시에 눈 떴는데 완결이라니이제 무슨 낙으로 사나외전 제발
비등점 (15세 개정판),너무 재미나게 봅니다
비등점 (15세 개정판),요즘은 또라이가 대세임
비등점 (15세 개정판),흥미진진 합니다 빨리 다음화 올려 주세요 팍팍 올려 주세요 완결 궁금 합니다
비등점 (15세 개정판),아나 이런거 좋아했구나
비등점 (15세 개정판),화까지 달려봤는데 흥미진진이건 무조건 봐야함 저 돈 있으니까 많이 올려주세요 
비등점 (15세 개정판),장소도 식당에서 여주 약먹여 그런 짓을 근래에 남주 중 최악캐
비등점 (15세 개정판),어마무시한 대작임이 분명합니다이거보고 백의장 얘기도 궁굼해서 그것도 찾아서 봤습니다조폭 미화되믄 안되는데 그래도 소설은 요런맛에 보는거죠
비등점 (15세 개정판),상투적인 초반부에 버렸다가 시간 기무로 다시 시작했는데 화 보고 잘했네 싶다 상투적인 작품에 색이 입혀졌네 아가야 나비야
비등점 (15세 개정판),완결되고 달릴걸 기다리기 너무 힘들어요잔인하고 끔찍하고 무서운데 또 그 감정선을 따라가게 되고 매일 기다리기 힘들어요
비등점 (15세 개정판),와 선아야 네가 민재 기들이는 것 같아너도 모르게 의지와 상관없이민재 선아가 정말 사라지면 감당 안될텐데
비등점 (15세 개정판),이걸 끊어서 봐야한다니진짜 중독적이에여
비등점 (15세 개정판),황민재매력이 쩔어요 너무재밌어요 첨엔 그냥그랬는데 보면볼수록 손을못놓겠어요
비등점 (15세 개정판),와우 재밌어요계속달려볼께요
비등점 (15세 개정판),욕은 안해도 될거 같은데 재밌어요
비등점 (15세 개정판),키워드가 마음에 들어서 보기 시작했는데 잘 보고 있습니다 완결까지 기대할게요
비등점 (15세 개정판),남주가 매력적이에요
비등점 (15세 개정판),하 이런 남주 너무 위험한 으른같아서 매력적
비등점 (15세 개정판),반응이 좋아서 기대됩니다
비등점 (15세 개정판),와 어떻게 전개될지 예측이 안돼요 흥미진진해요 결국 여주와 남주가 진심으로 달달하게 될수는 없는걸까요
비등점 (15세 개정판),너무 재밌어요
비등점 (15세 개정판),넘 재밌어요 흥미진진하네요
비등점 (15세 개정판),표지랑 남주분위기랑 찰떡이예요
비등점 (15세 개정판),재미있을 것 같아요
비등점 (15세 개정판),개정판도 분위기가 살아있어서 좋아요
