Titles,Reviews
괴존강림,청성파 소재가 독특하네요
괴존강림,내용 소재도 마음에들고 전개도 좋네요
괴존강림,주인공의 활약이 돋보이는 작품입니다 가볍게 즐겨 읽기 좋아요
괴존강림,진지한 무협물은 아니어서 가볍게 보기 좋은 것 같아요
괴존강림,조금 가볍고 유치한데 괴존 이름값 하느라 시원한 구석도 있어요
괴존강림,스토리 재밌는데 완결작이라 더 좋아요
괴존강림,계속 다음 이야기가 궁금해지는 작품이라 시간가는 줄도 모르고 봤습니다 
괴존강림,구해줬더니 고마운줄도 모르는구나 그냥 풍류나 즐기며 살자
괴존강림,먼가 비뢰도랑 비슷한 느낌이 나네아직까지는 괜찬은듯
괴존강림,재밌게 읽고 있어요
괴존강림,주인공보다 자꾸 다른 인물들한테 눈이감 
괴존강림,괴존으로서 살아 온 연륜과 혜안을 기대했는데 무대포 같은 성질머리가 강조되는 것 같아서 좀 깨네요
괴존강림,반로환동을 꿈꾸던 주인공의 환생물로 전개가 빠르고 주변 캐릭터와의 어울림이 좋아서 재미있게 봤습니다괴존이라고 불린 주인공 성격이 매력있네요
괴존강림,유한백이라는 주인공캐릭터가 너무 매력적이에요 성격이 아주 시원시원해요 회귀물의 장르적 매력이 잘 보이고 전개가 빨라서 더욱 몰입해서 볼 수 있었어요
괴존강림,무대포라 독득하고 궁금해지긴 하네요
괴존강림,가볍게 볼만한 소설이네요 회귀물이고 시작부터 시원시원하게 진행되는 느낌은 있지만 개인적으로는 중간이 없이 갑자기 확 진행되는 느낌이 약간 있었는데 개인마다 느끼는게 다를거 같아요
괴존강림,세계관 설정이 탄탄하고 맘억 들어요
괴존강림,지루할 틈이 없는 전개에 계속 읽게 되네요 주인공이 특히 매력적이에요
괴존강림,가볍게 보기 좋고 전개도 마음에 드네요주인공도 매력적이고 술술 읽혀서 재밌게 봤어요
괴존강림,괴존 설정 독특하고 재밌네요
괴존강림,무협을 잘 알지 못하는 사람도 전개를 따라가면 푹 빠져서 읽을 수 있는 작품입니다 주인공은 물론이고 주변 인물들오 다 생동감 있네요 넘 재밌게 잘 읽고 있어요
괴존강림,전개가 시원해요 주인공을 비롯해 등장인물들이 매력있네요 재밌어요
괴존강림,재미있게 잘 보고 있습니다
괴존강림,내용 전개가 흥미롭네요
괴존강림,신무협 장르라니 진짜 너무 독특한 소재라서 질리지가 않아요
괴존강림,소개글에 그냥 열심히사는 주인공으로 나왔는데 망나니라 너무 재밌음
괴존강림,주인공이 시원시원해서 보기에 답답하지 않아 좋네요
괴존강림,주인공이 너무 매력적이어서 좋아요
괴존강림,무협을 많이 본 건 아니지만 처음 들어보는 파라서 신기합니다
괴존강림,캐릭터가 매력있어서 마음에 드네요
괴존강림,완전 망나니 주인공이라 사고뭉치마냥 사건을 와라락 일으키도 또 시원하게 진도 빼는
괴존강림,이후 스토리가 기대돼요
투수가 그냥 홈런을 잘 침,
투수가 그냥 홈런을 잘 침,유머도 있고 재미도 있어서 장편인데도 지루하지 않게 봤어요 주인공 성격이 마음에 들고 동료들도 개성있는 선수들이라 재미있어요
투수가 그냥 홈런을 잘 침,화까지 고교야구 이야기인데 지루하지 않고 재밌었어요단지 야구 잘하는 회귀자 만나 멘탈 나간 애기들이 좀 가여울 뿐회귀이지만 능력치 보정 뭐 이런 거 없어 더 흥미로움는 부산이라 너무 이입이 됨 
투수가 그냥 홈런을 잘 침,회귀물이지만 시스템같은 보조수단 없고 주변 캐릭터들도 한명한명 살아있는 느낌이라 좋았습니다
투수가 그냥 홈런을 잘 침,평타치는 스포츠물호흡이 느리기는 하지만 거슬릴 정도는 아님 무난하게 읽혀요
투수가 그냥 홈런을 잘 침,재미있게 잘 보고 있어요 강추입니다
투수가 그냥 홈런을 잘 침,뭐든 다 시작할 수 있는 시기에 딱 맞춤으로 기분좋게 성장을 지켜본 기분이 들어요야구에 대한 애정이 있으신 게 느껴지는 경기를 보고 있는 듯한 세세한 부분까지 신경쓴 묘사도 흥미롭습니다투타 두 마리 토끼를 다 잡는 성공을 위한 과정에 매번 전진은 아니고 비슷한 경기력을 본 듯 늘어지는 구간도 있었지만 그래서 더 온전한 성장을 응원하면서 본 감격스러움도 있어요
투수가 그냥 홈런을 잘 침,재미있게 잘 보고 있습니다
투수가 그냥 홈런을 잘 침,야구 좋아해서 재밌게 봤어요
투수가 그냥 홈런을 잘 침,좋아하는 소재라 재밌네요
투수가 그냥 홈런을 잘 침,이제 야구 시즌이라 더 흥미롭게 읽게 되는 거 같네요
투수가 그냥 홈런을 잘 침,오랜만에 보는 스초츠물이라 재미있어요
투수가 그냥 홈런을 잘 침,평소 야구를 좋아해서 더 몰입해서 읽게 되네요
투수가 그냥 홈런을 잘 침,메이저리그 타자로 뛰어났지만 는 아쉽게 되지못한 주인공이 고교야구를 하던 시절로 회귀하여 위기의 순간에도 잘 헤쳐나가기 때문에 답답하지 않고 주인공의 모습이 인상적이었어요 전개가 느려 아쉬웠어요
투수가 그냥 홈런을 잘 침,성공한 야구선수지만 투타겸업 선수에게 밀려 위만 하던 최수원이 고등학생으로 회귀해 투타겹업을 위해 노력한다야구훈련이나 경기 장면들의 생생한 묘사로 자세하여 이해하기 쉽고 재미있었다
투수가 그냥 홈런을 잘 침,발표에서 위만 번한 주인공이 이전생과는 다른 야구 인생을 만들어나가는 내용이 흥미로운 소설로 이야기가 진행될수록 술술 잘 읽혀요 타지 뿐 아니라 투투수로도 능력을 보여줘서 흥미진진해요
투수가 그냥 홈런을 잘 침,회귀후 투타로 성공하는 주인공의 모습이 대단하네요 술술 읽혀요
투수가 그냥 홈런을 잘 침,늘 인자로 머무르며 아쉬워하던 최수원이 고고야구시절로 돌아가 투타겸업을 목표로 회귀 전보다 더 뛰어난 선수로 발전하며 야구능력을 올려나가요 야구 경기 장면들도 생동감있게 잘 묘사해서 실감나요
투수가 그냥 홈런을 잘 침,작가님의 야구에 대한 애착이 느껴졌네요
투수가 그냥 홈런을 잘 침,회귀 후 투타겸업으로 점점 성장해나가는 야구선수의 스토리로 빠르게 성장하는 느낌이 있지만 주인공선수가 자만하지않고 노력하는 모습을 보여서 괜찮게 읽었습니다 주인공의 성격도 매력있습니다
투수가 그냥 홈런을 잘 침,고교야구도 나오는 건 처음 보는데 신선해서 좋아요
투수가 그냥 홈런을 잘 침,호흡이 긴 느낌도 있긴 하지만 다음을 기다리며 보게 되는 면도 있어요
투수가 그냥 홈런을 잘 침,야구 소재 좋아하는데 스토리도 탄탄하고 묘사도 자세해서 재밌어요
투수가 그냥 홈런을 잘 침,야구를 좋아해서 그런지 과몰입하면서 읽었습니다 경기묘사도 섬세해서 직접보는 기분이 들었어요 재미있는 부분도 많아서 너무 잘 읽었습니다
투수가 그냥 홈런을 잘 침,야구 좋아해서 그런지 술술읽히고 재밌네용
투수가 그냥 홈런을 잘 침,다른 선수에게 밀려 늘 위였던 야구선수 주인공이 회귀 후 투자 겸업으로 스스로도 노력하고 야구에 열정을 보여서 좋았어요 주인공 뿐만 아니라 다른 야구 선수들 캐릭터들도 다들 매력있고 재밌어요
투수가 그냥 홈런을 잘 침,야구물 중에서도 고교야구까지 나오는 작품은 처음인데 야구 경기 장면들이 실감나게 묘사되어 인상적이예요 인물들이 각각 자신만의 매력들이 있고 서로 엮이는 에피소드들도 재밌어서 몰입해서 읽었어요
투수가 그냥 홈런을 잘 침,고교시절로 회귀한 야구선수가 이전 생에서 부족한 부분들을 보완하며 성장해나가는 모습이 몰입돼요 소설 전체적으로 전개가 느린 편이지만 야구 경기 장면들이 잘 묘사되어 흥미진진해요
투수가 그냥 홈런을 잘 침,야구판타지물로 인물들이 매력있고 재밌어서 소설이 더 재밌어요 주인공이 고등야구부터 성장해나가는 모습을 지켜보는것도 재미있고 조연 캐릭터들이 개성넘쳐요 경기장면들도 재밌어요
투수가 그냥 홈런을 잘 침,재미있어요 주인공 캐릭터도 맘에 들고 국내편에서 다른 선수들 얘기 좀 반복적으로 나오는 거만 빼면 진행도 괜찮고 경기도 대부분 재미있어요 투수로 빨리 잘나가길 바랐는데 생각보다 시간이 걸려서 조바심 났네요
투수가 그냥 홈런을 잘 침,적당히 위트 있고 재밌네요
투수가 그냥 홈런을 잘 침,평소에 즐겨보건 야구 소재라 더 흥미롭게 잘 읽었던거 같아요
투수가 그냥 홈런을 잘 침,야구선수 최수원이 회귀 후 투타 겸업으로 다시 시작하는 스토리로 고교야구 시절부터 나와서 참신했다 경기 장면들은 긴장감을 생생하게 잘 살려서 스포츠물을 읽는 재미가 느껴졌다
투수가 그냥 홈런을 잘 침,키워드에 취저 당해서 초반 진입장벽없이 즐겁게 읽었어요 
투수가 그냥 홈런을 잘 침,계속 다음 이야기가 궁금해지는 작품이라 시간가는 줄도 모르고 봤습니다 
투수가 그냥 홈런을 잘 침,만년 위였던 선수가 회귀해서 달라지는 모습을 보면서 응원하게 되네요
투수가 그냥 홈런을 잘 침,야구 소재 좋아해서 읽었는데 생각보다 괜찮았어요성장물이라 다음 편 읽는 재미도 있고 가독성도 좋아서 술술 읽히네요
투수가 그냥 홈런을 잘 침,생각보다 내용 전개가 흥미롭네요  지루함없이 달릴 수 있었어요 
투수가 그냥 홈런을 잘 침,문체가 취향에 잘 맞고 소재도 마음에 듭니다  표지는 이정도면 만족
투수가 그냥 홈런을 잘 침,야구 선수 소재인 소설 너무 재미있네요 주인공의 성장도 좋고 재밌어요
투수가 그냥 홈런을 잘 침,호흡이 긴 성장물 판소네요 필력 젛아서 긴 호흡에도 잘 이끌려 가네요
투수가 그냥 홈런을 잘 침,야구 잘 모르는데도 재밌어요
투수가 그냥 홈런을 잘 침,주인공의 성장과 활약이 돋보이는 스포츠물입니다 가볍게 즐겨 읽기 좋아요
투수가 그냥 홈런을 잘 침,주인공의 회귀 후 고등학교 시절 이야기도 재미있네요
투수가 그냥 홈런을 잘 침,만년 위였던 야구선수가 고등학생으로 회귀해 고교야구부터 달라진 모습을 보여주는 것이 흥미진진해요 주인공의 야구에 대한 마음이나 노력들이 보기좋아요 웃긴 부분들도 많아서 재밌어요
투수가 그냥 홈런을 잘 침,스포츠물 좋아하는데 야구라니 더 친숙하게 볼 수 있어서 좋네요 회귀물이라 전개가 어떻게 될지 상상하며 보는 재미가 있고 스토리도 탄탄해서 추천합니다
투수가 그냥 홈런을 잘 침,회귀한 야구선수가 주인공인 판타지 소설로 주인공이 묵묵히 야구를 해나가는 성격이라서 응원하게돼요 지난 생에서 아쉬웠던 점을 보완해나가면서 야구 능력을 펼치는 장면들이 인상적으로 기억에 남아요
투수가 그냥 홈런을 잘 침,야구를 정말 좋아해서 키워드 보고 찾아왔는데 진짜 재미있네요
축구부 방출 후 천재 투수가 되었다,좋아하는 장르라 재밌네요
축구부 방출 후 천재 투수가 되었다,등장인물들이 매력적이고 스토리도 흥미롭네요 개그코드도 취향이라 재미있게 봤어요
축구부 방출 후 천재 투수가 되었다,야구소설은 처음보는데 너무 재밌어서 소년만화보는것 같아요
축구부 방출 후 천재 투수가 되었다,축구 좋아해서 선수가 되었지만 야구에 천부적인 재능이 있었네요 그걸 알아보고 결국 야구를 하게 만드신 감독님도 대단하시고 주인공이 열심히 하는 마인드도 좋네요
축구부 방출 후 천재 투수가 되었다,투수가 주인공인 야구판타지소설로 야구 경기를 실제로 보는듯 현장감이 느껴져서 좋았어요 주인공의 성장하는 모습을 보는 재미가 있었고 개그장면들이 많아서 웃겼어요
축구부 방출 후 천재 투수가 되었다,주인공이 먼치킨같이 능력이 뛰어난데 뻐기지 않고 현실적인 부분들이 보여서 공감 가고 유쾌해요 진짜 매력이 넘쳐서 응원하면서 보게 됩니다 전개도 빠르고 흥미로워서 가독성 좋아요 스포츠물이지만 잔잔해서 힐링되고 적당한 긴장감덕분에 지루하지 않아요
축구부 방출 후 천재 투수가 되었다,스토리 전개도 흥미롭고 물만두군도 귀엽고 재미있네요
축구부 방출 후 천재 투수가 되었다,제대로 능력 발휘하는 곳으로 가서 성장하는 이야기라 재밌어요
축구부 방출 후 천재 투수가 되었다,성장해가는 스포츠물이라 재밌게 봤어요
축구부 방출 후 천재 투수가 되었다,물론 주인공답게 현태가 능력천재긴 한데 또 주인공치고 현실적인 모습들이 많이 보면서 더 응원하게 되네요
축구부 방출 후 천재 투수가 되었다,재미있네요 물만두 현태를 응원하는 마음이 저절로 들게되네요
축구부 방출 후 천재 투수가 되었다,처음 야구 이야기를 읽었을 때 기술적인 용어를 모두 이해하지는 못했습니다
축구부 방출 후 천재 투수가 되었다,작가님 소재가 참신하네요 재밌게 잘 읽고 있어요 야구를 좋아해서 재밌네요
축구부 방출 후 천재 투수가 되었다,잘 보고 있어요 잼있네요
축구부 방출 후 천재 투수가 되었다,축구부지만 축구에 재능이 없어 퇴출 위기에 처한 주인공 정현태는 우연히 야구공을 던졌다가 야구부 감독으로부터 야구를 해 보겠냐는 제안을 받게 됩니다 정현태는 계속 거절하지만 감독은 계속 집착하면서 다가오고 결국 일일 야구부 체험을 하러 갔다가 야구에 매력을 느껴 야구를 시작하게 됩니다 우연한 기회에 재능을 발견하게 된 게 정말 다행인 것 같고 점점 성장하며 야구 천재로서의 활약을 펼치는 모습이 재미있습니다
축구부 방출 후 천재 투수가 되었다,스토리가 멈추지 않고 매끄럽게 전개되기 때문에 무료 분량은 금방 다 읽게 된다완성도 있는 작품이라 앞으로의 전개에 대한 기대감을 가지고 끝까지 읽게 되네요
축구부 방출 후 천재 투수가 되었다,열혈 스포츠네요 왠지 어디선가 물만두가 나올 듯
축구부 방출 후 천재 투수가 되었다,스포츠물 재미있어요
축구부 방출 후 천재 투수가 되었다,물만두의 성장을 함께 응원하며 뿌듯하게 읽게 되는 잔잔하면서도 적당히 코믹한 스포츠 힐링물이예요
축구부 방출 후 천재 투수가 되었다,설정 키워드 좋고 스토리가 흥미롭고 재밌어요
축구부 방출 후 천재 투수가 되었다,성장하는 주인공이 보기 좋네요
축구부 방출 후 천재 투수가 되었다,주변과 함께 성장하는 개연성 있는 힐링 성장물 약간의 유머도 나름 첨가
축구부 방출 후 천재 투수가 되었다,재미있게 읽고 있어요
축구부 방출 후 천재 투수가 되었다,스포츠물 중에서 야구가 제일 재밌는것 같아요 주인공이 어릴때부터 축구를 하다가 고등학교에서 갑자기 야구 스카웃을축구부 학생들도 감독도 너무 못됐는데 야구부 감독님은 재능을 발견해주고 키워주는 은인같아요 천재적인 재능으로 순식간에 유소년 국대까지 되고 메이저 리그 진출까지 목표로 잡을만큼 성장하면서 앞으로도 계속 더 성장해 나갈 이야기들이 기대되네요 작가님표 개그도 중간중간 터져서 재밌어요
축구부 방출 후 천재 투수가 되었다,스포츠 판타지의 성장스토리가 녹아 있고 물만두군도 귀엽고 중간중간 개그코드까지 재미를 더하네요
축구부 방출 후 천재 투수가 되었다,스포츠에 질려서 안보고 있었는데 안보면 후회할뻔 했어요너무나 다른전개에 현실성 좋고 개그감도 좋아요
축구부 방출 후 천재 투수가 되었다,축구에서 야구라 스포츠물이고 주인공 성장하는 모습 보는 재미가 있네요
축구부 방출 후 천재 투수가 되었다,축구부에서 구박 맞다가 야구 천재로서 실력 발휘하는 모습보니 대리 뿌듯함 장난 아니네요 야구 룰 하나도 모르는데 보고 있어요
축구부 방출 후 천재 투수가 되었다,재미있게 읽고 있어요
축구부 방출 후 천재 투수가 되었다,중간중간 웃기기도하고 거볍게 읽을 수 있어 좋네요
축구부 방출 후 천재 투수가 되었다,주인공이 점점 성장해나가는 게 재밌어요  투수 정말 좋아하는 포지션인데 주인공 역시 멋지네요 
축구부 방출 후 천재 투수가 되었다,투수가 주인공인 야구판타지소설로 야구 경기를 실제로 보는듯 현장감이 느껴져서 좋았어요 주인공의 성장하는 모습을 보는 재미가 있었고 개그장면들이 많아서 웃겼어요
축구부 방출 후 천재 투수가 되었다,캐릭터들이 다 좋아요  은근 웃기고 재밌음
축구부 방출 후 천재 투수가 되었다,야구물입니다 재밌어요
축구부 방출 후 천재 투수가 되었다,야구 스포츠 좋아하는 장르 라서 보기 시작했습니다 재미있어요 
축구부 방출 후 천재 투수가 되었다,주인공 성격이 취향
축구부 방출 후 천재 투수가 되었다,스토리가 흥미진진해요
축구부 방출 후 천재 투수가 되었다,스포츠 판타지로 개그요소도 있고 가볍게 잘 읽히고 재미있네요
축구부 방출 후 천재 투수가 되었다,스포츠판타지물은 처음인데 술술 읽혀요 재밌어요
축구부 방출 후 천재 투수가 되었다,전개가 굉장히 재미있어요경기 장면과 일상 장면의 전환도 절묘하게 잘 어우러져 몰입도가 높습니다
축구부 방출 후 천재 투수가 되었다,종목 차가 있긴 하지만 방출될 정도인데다른 건 천재라는 게 좀 자연스럽게 쓰이질 않은 듯
축구부 방출 후 천재 투수가 되었다,쿠폰 사용기한 일 일대여인줄 알았는데 반대였내요재미있는듯 없는듯 개그코드가 조금 안맞다가 맞고밸붕이 있는데 두고보는 중
축구부 방출 후 천재 투수가 되었다,스포츠에 관심없는데 재밌네요
축구부 방출 후 천재 투수가 되었다,가끔 캐릭터들 행동이 이해가 안되는 부분이 있지만 우선 초반이라 그냥 읽고 있어요 약간 유치하기도 하고요 그래도 킬링타임으로 읽기 나쁘지 않아서 계속 읽으려고요
축구부 방출 후 천재 투수가 되었다,축빠에 야알못이지만 주인공의 성장 스토리와 개그코드도 잘 읽히고 재미있어요
축구부 방출 후 천재 투수가 되었다,스토리 전개도 빠르고 물만두군도 귀엽고 재미있네요
13서클 대마법사의 유산을 얻었다!,서클은 또 뭐냐  손가락는 대로 쓰다 독자들한테 팽 당합니다 
13서클 대마법사의 유산을 얻었다!,유산은 얻었는데 주인공이 고구마 
13서클 대마법사의 유산을 얻었다!,무난하게 재미지네요
13서클 대마법사의 유산을 얻었다!,기연을 얻고 성장하는 주인공의 모습 취향적이라 좋네요 살짝 지루한 부분도 있지만 무난하게 진행하는 듯해요 몬스터 사냥후 마석이라든가 취득은 없는듯한데 던전 클리어후 바로 사라지는 설정도 헌터들 수입이 궁금해지네요
13서클 대마법사의 유산을 얻었다!,글이 좀 늘어지는 것 같아요
13서클 대마법사의 유산을 얻었다!,흥미로운 스토리라 잘 볼게요
13서클 대마법사의 유산을 얻었다!,키눠드취저 재미있어용
13서클 대마법사의 유산을 얻었다!,잘 보고 있습니다
13서클 대마법사의 유산을 얻었다!,글을 질질 끄는 재주가 있네요 그것도 한 두편이지 지나치면 저 처럼 포기하고 하차하게 됩니다 이곳의 글은 재미를 위한 것이지 주 목적이 당신 주머니를 채우는 것이 되면 곤란합니다 소 잃고 외양간 고치는 꼴은 되지 맙시다
13서클 대마법사의 유산을 얻었다!,스토리가 흥미롭네요
13서클 대마법사의 유산을 얻었다!,가볍게 잘 읽혀요
13서클 대마법사의 유산을 얻었다!,주인공의 변화가 흥미로워요
13서클 대마법사의 유산을 얻었다!,좋은 스토리같아서 기대돼요
13서클 대마법사의 유산을 얻었다!,소재가 좋아서 잘 봤습니다
13서클 대마법사의 유산을 얻었다!,재미있게잘보고있어요
13서클 대마법사의 유산을 얻었다!,먼치킨류를 썩 좋아하진 않는데도 불구하고 흥미롭네요
13서클 대마법사의 유산을 얻었다!,원래 먼치킨 좋아하는데 성장이 동반하는것도 나름 재밌네요
13서클 대마법사의 유산을 얻었다!,음잼나게 잘 보고있습니다
13서클 대마법사의 유산을 얻었다!,재구매방지용
13서클 대마법사의 유산을 얻었다!,어머니 병원비 때문에 힘든 흔한 설정까지는 좋다이거야근데 주인공 지능이 너무 떨어짐분량 늘리기용으로 찐따 같은 넘이 시비거는데 받아줌
무기왕이 헌터로 회귀했다,재밌어요주인공 성격 완전좋앗다음 이야기도 재밌을것같아오
무기왕이 헌터로 회귀했다,재밓게 봤습니다 굿
무기왕이 헌터로 회귀했다,유치합니다힘들어요
무기왕이 헌터로 회귀했다,하차
무기왕이 헌터로 회귀했다,판타지의 인디아나 존스 그냥 무기 유물 찾아다니면 과물과 싸우는 소설
무기왕이 헌터로 회귀했다,재밌게 잘 봤습니다
무기왕이 헌터로 회귀했다,짜릿함과쾌감이있는
무기왕이 헌터로 회귀했다,단문 남발에 문단없이 늘어놔서 스크롤힘듭니다
무기왕이 헌터로 회귀했다,과거로 회귀한 주인공이 이전삶과 다르게 무기를 얻어 능력자로 성장해가는 과정이 흥미진진해요 도입부터 몰입감있게 진행되어 재미있어요 무기를 하나씩 수집할때의 에피들이 참신해요
무기왕이 헌터로 회귀했다,앞으로 내용들이 궁금해지네요
무기왕이 헌터로 회귀했다,주인공 백운이 무능력자로 비참한 삶을 살다 무기왕의 능력을 받고 회귀해 성장해나가는 스토리로 백운의 매력이 잘 묘사되어 몰입되고 재밌어요 무기들의 세부설정을 개성있게 잘 표현한 것 같아요
무기왕이 헌터로 회귀했다,설정이 세세해서 좋아요
무기왕이 헌터로 회귀했다,백운이 무기왕이 되서 펼치는 스토리가 흥미롭고 재밌네요
무기왕이 헌터로 회귀했다,세계관이 탄탄하고 인물들 묘사도 잘 표현되고 사건들이 생동감있게 진행돼요 무기뢍 카이안의 능력을 받은 백운이 재능을 발휘하며 나아가는 과정이 몰입되고 성장해나가는 과정들이 몰입돼요
무기왕이 헌터로 회귀했다,신화 속 무기들을 수집하며 목표를 향해서 한걸음씩 나아가는 스토리로 뭐든 잘해내는 모습이 보기좋아요 이 소설만의 개성이 보여서 만족해요 주요 캐릭터들의 케미가 좋아서 읽는 재미가 있어요
무기왕이 헌터로 회귀했다,재밌게 잘 보고 있습니다많이 보던 설정에 무기왕이라는 새로운 요소가 더해져신선한 느낌으로 읽는 즐거움이 있어요
무기왕이 헌터로 회귀했다,대부분 능력자인 세상에서 무능력로 늘 포기하며 지내던 백운이 무기왕의 능력을 얻어 무기를 모아 성장해나가며 이전생과는 인생을 만들어나가는 내용이 흥미로운 소설로 이야기가 진행될수록 술술 잘 읽혀요
무기왕이 헌터로 회귀했다,무기왕 키워드가 마음에 드는 소설이라 기대가 컸는데 무능력자에서 먼치킨으로 성장해나가는 주인공 캐릭터나 무기들 소재를 잘 설정해서 스토리가 탄탄하고 개그부분도 종종 나오고 재밌어요
무기왕이 헌터로 회귀했다,무기왕 설정이 독특해서 재미있네요
무기왕이 헌터로 회귀했다,무능력자였던 주인공이 과거로 회귀후 무기를 하나씩 얻으며 성장해나가는 스토리로 자신이 원하는 대로 하나씩 이뤄내며 성취해나가는 모습이 흡인력있게 진행돼요 주인공이 매력있어요
무기왕이 헌터로 회귀했다,재미있게 잘 보고 있습니다
무기왕이 헌터로 회귀했다,무기를 모아서 강해지는 전개가 흥미로워요 재밌어요
무기왕이 헌터로 회귀했다,무기왕의 능력을 계승받은 주인공이 활약하는 에피소드들이 흥미지진하다 주인공의 재능넘치는 부분이 잘 그려져서 스토리를 잘 살려주고 전개부분에서 앞의 떡밥들을 놓치지않고 제대로 풀고 넘어가서 재밌었다
무기왕이 헌터로 회귀했다,무기를 모아 힘을 얻어 백운이 성장하는 과정이 시원시원하게 전개되어 좋았다 주인공이 얻는 무기와 관련한 스토리가 흥미로웠고 인상적인 에피소드들이 많아서 기억에 남는 소설이다
무기왕이 헌터로 회귀했다,제목이 특이해서 보게되었는데 내용도 독특하고 재미있어요
무기왕이 헌터로 회귀했다,무기왕이라는 설정이 독특한 소설로 이야기도 뻔하게 흘러가지 않아서 흥미진진해요 인물설정이 마음에 들고 감정선이 잘 드러나서 몰입돼요 이작품 특유의 분위기가 인상적으로 기억에 남아요
무기왕이 헌터로 회귀했다,무기를 하나씩 모아가는 과정을 잘 묘사해서 흥미진진했습니다 소재부터 참신한데 소설 곳곳에서 작가의 상상력이 돋보이고 주요 캐릭터들 특징도 잘 살려서 소설이 재밌게 진행됩니다
무기왕이 헌터로 회귀했다,성장형 먼치킨에 가벼운 분위기라서 재밌게 술술 잘 읽힙니다
무기왕이 헌터로 회귀했다,무기왕이라는 설정이 마음에 드네요  흥미로워요
무기왕이 헌터로 회귀했다,과거로 회귀한 주인공이 무기를 하나씩 모아 노력하며 성장해나가는 과정들이 보기 좋아요 무기를 모으는 장면들을 생생하게 잘 묘사하고 주인공 캐릭터가 매력있게 나와요
무기왕이 헌터로 회귀했다,퍼센트의 사람들이 하는 개방 을 하지 못한 주인공이 우연한 기회로 개방하게 되고 무기의 왕의 도움으로 회귀후 강해지기 위해 성장하는 과정을 담은 소설입니다 주인공이 무찔러야 하는 적이 명확하고 성장해야 하는 이유도 있으며 성장과정속의 각 무기 에피소드도 몰입감이 있어 재미있게 봤습니다
무기왕이 헌터로 회귀했다,재미있게 읽고 있어요
무기왕이 헌터로 회귀했다,재밌어요 기대됩니다
무기왕이 헌터로 회귀했다,너무 재밌어요 
무기왕이 헌터로 회귀했다,소재가 신선하네요 주인공의 성장과 활약이 돋보이는 작품입니다
무기왕이 헌터로 회귀했다,무능력자였던 주인공이 먼치킨이 되는 과정이 재밌네요
무기왕이 헌터로 회귀했다,캬  직업이 직업이다 보니 
무기왕이 헌터로 회귀했다,재밌네요 
무기왕이 헌터로 회귀했다,무기를 모으는 과정에서 각각의 무기에 따른 새로운 능력도 얻게 되면서 펼쳐지는 다양한 에피소드로 이야기가 풍성해져서 흥미롭습니다완성형 먼치킨이 아닌 능력제로에서 출발해 점점 능력값을 올리는 진행형 성장물이라서 성취감도 같이 느끼고 역사적 사실이 접목된 점도 흥미를 돋우고 몰입감을 더해서 좋았습니다
무기왕이 헌터로 회귀했다,재밌게 보고있어요 완결된 상태라 마음 졸이지않고 편하게 보고있네요
무기왕이 헌터로 회귀했다,과거와 전혀 다른 스토리 활약에 다음화를 설레면서 펼칠 수 있어요
무기왕이 헌터로 회귀했다,스토리는 흥미롭고 여캐 활용은 약간
무기왕이 헌터로 회귀했다,주인공도 매력적이고 스토리가 흥미로워서 진짜 재밌게 읽고 있어요
무기왕이 헌터로 회귀했다,능력자들 사이에서 무능력자로 살며 힘들었겠어요 회귀하고 새로운 삶 응유합니다
무기왕이 헌터로 회귀했다,회귀후 무기왕의 능력치를 더해가는 쥔공의 성장 스토리가 흥미를 더하고 재밌네요
무기왕이 헌터로 회귀했다,소재나 설정도 신박하고 전개도 매끄럽게 진행되고 잘 읽히네요
무기왕이 헌터로 회귀했다,회귀후 성장물이라 주인공의 성장 모습이 읽는 재미가 있습니다
무기왕이 헌터로 회귀했다,세계관이나 주인공 캐릭도 맘에 들고 소재도 흥미롭고 잘 읽힙니다
S급 용병의 슬기로운 사회생활,재미있게 잘 읽고있어요중병 소년이면 어때요시원하게 읽게 되는구만
S급 용병의 슬기로운 사회생활,
S급 용병의 슬기로운 사회생활,주인공을 가볍게 하면서도 재미있게 그렸네요
S급 용병의 슬기로운 사회생활,주인공이 살에 낯선 이국에서 용병들에게 키워져 정상적인 사회생활 못해보고 자란 대 아이라 생각하니 안쓰럽다혈연관계인 가족을 찾았지만 선뜻 다가서지 못하는 상황도 이해가 가고그런데 십대가 왠 양딸 궁금해서 계속 읽어봐야겠다 
S급 용병의 슬기로운 사회생활,스트레스 받았을때 읽으면 좋아요 뻥뻥 뚫리는게 속이 시원해요 고구마가 없는 소설
S급 용병의 슬기로운 사회생활,누가 중병이래 딱 보면 모르나장르소설이구만 이정도 퀼리티면 팍 뜨겟구만
S급 용병의 슬기로운 사회생활,중병 소년의 활약을 담은것 같아요가족이 있다고 한국 와서는 정작 가족한테는 간보고 있는것같고 양딸도 있으면서그냥 자기 맘대로 사는것같음
S급 용병의 슬기로운 사회생활,소년뮬이지만 유쾌하게 볼만하네요
S급 용병의 슬기로운 사회생활,짧고 간단하고 줄거리쓴 느낌 취향아님
S급 용병의 슬기로운 사회생활,시원한 사이다 한사발 새로운 전개 뭉클한 감동 깔끔한 마무리강추다음 작품이 더욱 기대됩니다
S급 용병의 슬기로운 사회생활,그동안의 불행이 행복의 축복으로 돌아오기를
S급 용병의 슬기로운 사회생활,어디서 재미를 느낄수 있는지 몰것다
