Titles,Reviews
소꿉친구의 흑화를 막지 못했다,오늘부터 리에르 내꺼임
소꿉친구의 흑화를 막지 못했다,그냥저냥 볼만한 소설인것 같습니다 여주가 정말정말 넌씨눈 그 자체라 답답함을 감수하면 그럭저럭해요 그냥
소꿉친구의 흑화를 막지 못했다,피폐물 배경 로코라 더 재미있는
소꿉친구의 흑화를 막지 못했다,넘 재밌어용 
소꿉친구의 흑화를 막지 못했다,재밌어요 내용도 재밌고  조금 클리셰같은 느낌은드는데
소꿉친구의 흑화를 막지 못했다,정말 재밌어요  흥미진진
소꿉친구의 흑화를 막지 못했다,아직까지는 읽을만함
소꿉친구의 흑화를 막지 못했다,현재 까지 봤는데 여주가 넘 해맑아서 언제쯤눈치가 생기는지 궁금리에르는 계략남주 포지션인데
소꿉친구의 흑화를 막지 못했다,작가님연참제발기다리는게 넘 힘들어여
소꿉친구의 흑화를 막지 못했다,심심하네요 
소꿉친구의 흑화를 막지 못했다,내가 왜 이걸 보고있지생각들면서도 매력있어서 보게됨근데 남주 흑화하고나서 뭔가 흥미떨어지구잇어용  원래도 미친애인거 알고잇어서 그런건지 그닥 임팩트업는
소꿉친구의 흑화를 막지 못했다,계속 읽어야하나 싶음
소꿉친구의 흑화를 막지 못했다,진짜 존잼 너무 재밌어요
소꿉친구의 흑화를 막지 못했다,이거 웹툰화되면 꼭 챙겨보겠습니다 넘 재밌당
소꿉친구의 흑화를 막지 못했다,존잼입니다 술술읽혀요
소꿉친구의 흑화를 막지 못했다,역시나 눈치없는 여주 뻔하고 재미없네요 하차각
소꿉친구의 흑화를 막지 못했다,개존잼작가님 지니어스
소꿉친구의 흑화를 막지 못했다,어디서 많이 본 그저그런
소꿉친구의 흑화를 막지 못했다,화 읽다가 못 읽겠어서 포기했다 다시 도전하고 또 포기합니다 솔직히 필력이란게 없는데 로맨스 독자들은 귀여우면 무조건 좋아하나 싶네요
소꿉친구의 흑화를 막지 못했다,아직 어려서 남주 여주가 넘 귀여워요 글 전반적인 분위기도 아기자기하네요  아직 초반 읽고 있는데 큰 사건없이 소소하지만 애들이 귀여워서 지루하지 않고 흐뭇합니다
소꿉친구의 흑화를 막지 못했다,여주의 고군분투 재미있어요뒤로가면 남주가 어떻게 변할지 궁금합니다
소꿉친구의 흑화를 막지 못했다,재밌어요 정말 기대됩니다
소꿉친구의 흑화를 막지 못했다,캠퍼스물 재밌네요 잘 읽었어요
소꿉친구의 흑화를 막지 못했다,소꿉친구 설정 마음에 들고 집착남주와 도망여주 케미도 좋고 재밌습니다 캐릭터들이 매력적입니다
소꿉친구의 흑화를 막지 못했다,리에르 루시 두 캐릭터 모두 매력 쩌러요 어쩌다 집착남주를 얻게 된 루시뒷내용이 넘 궁금해져요
소꿉친구의 흑화를 막지 못했다,둘 다 착하고 너무 귀엽네요 어릴때부터 보여주니까 서사 빌드업도 좋고 꽁냥꽁냥하니 보는 재미가 있슨다
소꿉친구의 흑화를 막지 못했다,넘넘재밌어요
일레나 에보이 관찰 일지,이렇게 잔잔한데도 이렇게 재밌고 힐링되다니
일레나 에보이 관찰 일지,아이고 이쁘고 달아 할매 회춘한다
일레나 에보이 관찰 일지,순수한 아카데미물 좋아요
일레나 에보이 관찰 일지,재미있네요 단단한여주와 댕댕이같은 남주라니 
일레나 에보이 관찰 일지,웹툰으로 시작했다가 요한의 고백쯤해서 소설도 궁금해서 정주행했네요등장인물들 무해하고 요한의 애정과 일레나의 강단 둘의 직진같은 사랑이 너무너무 인상 깊었어요일레나가 만들어 준 요한 책처럼 아들 세 명에 딸 하나로 늘 행복이 가득한 가족이 되었으면 하는 바람입니다
일레나 에보이 관찰 일지,웹툰에서 흘러들어왔어요짱잼
일레나 에보이 관찰 일지,재미있어요  잘 봤습니다
일레나 에보이 관찰 일지,진짜 처음부터 끝까지 감정 묘사도 좋고 설레이는 포인트도 많아서 재미있습니다요한이 일레나를 좋아하게 되면서 몰래 질투도 하는데 둘이 정말 잘 어울려요
일레나 에보이 관찰 일지,읽다 보면 어느 새 힐링되는 느낌이 좋네요 남주가 귀엽게 느껴지는 것도 좋고 여주가 풀리는 모습도 좋고 볼수록 캐릭터들의 사랑스러움이 배가되네요
일레나 에보이 관찰 일지,아카데미물 좋아하시면 무조건 추천해요자극적인 것 전혀없이 풋풋한 느낌의 귀엽고 사랑스러운 요한과 일레나입니다
일레나 에보이 관찰 일지,웹툰이랑 같이 보니 잘읽히고 몰입도 잘되네요
일레나 에보이 관찰 일지,일레나는 똑부러지지만 마음은 따뜻하고 요한은 일레나에게 반해서 조금씩 다가가는 모습들이 설레였어요진짜 최강 힐링 커플이고 사랑스럽습니다
일레나 에보이 관찰 일지,애니메이션화 축하드려요 움직이는 애들 빨리 보고싶네요
일레나 에보이 관찰 일지,아름답고 순수한 로맨스의 정수
일레나 에보이 관찰 일지,학원물 정말 좋아하는데 너무 재미있게 봤어요 제 기준 지금까지 읽은 로판 등입니다일레나가 요한과 함께 행복해져서 너무 좋습니다
일레나 에보이 관찰 일지,모든 캐릭터들이 미운 캐릭터가 하나도 없고 학원물 특유의 풋풋함이 제대로 입니다그 중에 요한 일레나 커플이 정말 풋풋하고 귀엽고 세계 최강입니다
일레나 에보이 관찰 일지,너무 달달하고 사랑스러운 작품입니다 마음이 따뜻해져요
일레나 에보이 관찰 일지,아카데미물 소재에 달달하고 사랑스러운 내용이라서 잘 봤습니다
일레나 에보이 관찰 일지,왕자병 요한이지만 일레나에게 빠지지 않을 수 없을 거예요지금까지 본 로판중에 가장 좋아하는 캐릭터가 일레나예요 무심하지만 속마음은 배려심있고 엉뚱한 것 같으면서도 똑부러지고 정말 최고입니다
일레나 에보이 관찰 일지,유쾌하고 사랑스러운 작품이라서 잘 봤어요
일레나 에보이 관찰 일지,첫부분을 시작하는 요한의 일레나 관찰기부터 마지막까지 정말 재미있습니다별 점 꽉 채워서 주고싶어요
일레나 에보이 관찰 일지,일레나와 요한은 정말 사랑스러운 커플입니다제가 본 것 중에 최고의 아카데미물이예요
일레나 에보이 관찰 일지,입덕부정하고 있는 요한 너무 귀엽네요
일레나 에보이 관찰 일지,캐릭터들도 다 매력있고 유쾌하고 귀여운 작품이네요
일레나 에보이 관찰 일지,사랑스럽고 행복해지는 작품이었어요 일레나 성격 너무 좋아요 요한이 진정한 자신을 물어봐도는 일레나에게 빠지는 게 무척이나 이해가 됩니다 주인공들뿐만 아니라 다른 조연 캐릭터들도 다정하고 멋진 사람들이에요 그래서 다들 정이 갑니다 따뜻하고 순수한 로판이 끌릴 때 보기 좋아요
일레나 에보이 관찰 일지,일레나를보면서 혼자 북치고 장구치는 요한이 너무귀여움일레나를 좋아할수밖에없는 요한과 그런 요한이 귀여운 독자의 꼬리에꼬리를무는 흐뭇함
일레나 에보이 관찰 일지,관찰 일지가 참으로 사랑스러워요 재밌어요 기대됩니다
일레나 에보이 관찰 일지,유쾌하고 귀여운 작품이라 반가움마저 들게 하네요큰 업앤다운없이 잔잔한 글인데 강렬한 자극없이도 이 작품으로 환기시킨 기분이 들어요 꽤 오랜만에 초심같은 걸 느낀외전도 너무 달달해서 내내 봄인 듯 광대가 내려올 생각을 안해요웹툰으로도 넘어가볼게요
일레나 에보이 관찰 일지,풋풋하고 설레는 느낌 가득한 그런 따뜻한 글이네요 
일레나 에보이 관찰 일지,주인공들 둘 다 선하고 사랑스러운 캐릭터들이네요 재미있어요
일레나 에보이 관찰 일지,여주와 남주 모두 사랑스러운 캐릭터이면서 감정선도 잘 드러나서 좋습니다
일레나 에보이 관찰 일지,웹툰으로 먼저보고 원작으로 왔는데 원작도 보길 잘했다 싶어요 요한과 일레나 둘다 캐디도 좋고 조합이 좋은데 일레나도 귀엽고 좋지만 요한이 되게 귀여워여 사랑스러움
일레나 에보이 관찰 일지,캐릭터도 좋고 재미있어요
일레나 에보이 관찰 일지,집안 사정이 좋지 않아 아카데미에서 여러가지 일을 맡아 하면서도 수석을 차지한 똑똑한 여주 일레나 너무 매력있어요 남의 일엔 별로 관심이 없어서 요한에게도 본의 아닌 철벽을 치는데 오히려 요한에게는 그런 일레나가 신기하고 관심을 갖는게 딱 아카데미 배경과 어울리는 서사로 재미있습니다 일레나를 관찰하면서 점점 사랑에 빠지는 요한이나 겉으론 무심해보이지만 속마음이 드러날 때의 일레나 둘 다 너무 귀엽고 풋풋해요 인물들의 성장과 일상적인 에피소드들이 정감가고 사랑스러워서 재미있어요
일레나 에보이 관찰 일지,따뜻한 느낌의 작품이라 마음에 듭니다 일레나 볼수록 귀여워요
일레나 에보이 관찰 일지,웹툰으로 보고 소설로 넘어왔어요 원작있는 웹툰은 뒤가 궁근해서 자꾸 소설보게되눈듯요 오만남과 철벽녀 키워드가 너무 취향저격이네요 가볍게 읽기 좋은거 같아요
일레나 에보이 관찰 일지,따뜻하고 잔잔한 분위기가 맘에 들고 주인공들이 사랑스럽고 귀여워요 순수한 아이들을 보니 힐링되는 느낌도 들어서 더 좋네요
일레나 에보이 관찰 일지,웹툰으로 먼저 시작했는데 뒤가 궁금해서 소설로 넘어왔어요아카데미물 좋아해서 너무 재밌게 잘 보고 있어요 간만에 달달한 힐링물이라 더 좋네요
일레나 에보이 관찰 일지,웹툰을 보고 소설을 읽어보니 더욱 재미있네요 여주와 남주 모두 좋습니다
일레나 에보이 관찰 일지,아카데미물 특유의 설렘이 잘 느껴져서 좋아하는 작품입니다
일레나 에보이 관찰 일지,남주가 너무 하찮고 귀여워요큐 배우 최 생각하면서 읽었는데 몰입 확됩니다 당차고 무심한 일레나가 생각보다 듬직한 요한이에게 점점 스며드는데 풋풋하고 사랑스러워요
일레나 에보이 관찰 일지,재미있어요 순수하고 좋아요 
일레나 에보이 관찰 일지,먼가 설레이는 내용이라 좋았어요 
일레나 에보이 관찰 일지,진짜 너무 달달해서 잇몸마름
일레나 에보이 관찰 일지,풋풋하고 설레이네요 두 주인공 너무 귀여워요
일레나 에보이 관찰 일지,웹툰 먼저 봤는지 소설 먼저 봤는지 기억은 안나지만 이것도 보고 저것도 보고 한가지만 볼 수가 없네요
일레나 에보이 관찰 일지,캐릭터들이 귀여워서 재미있게 읽을 수 있었습니다
악녀를 은퇴하는 5가지 방법,편 보다가 전권 구매했어요 부모 사랑을 못받은 아엘리아와 이안이 서로를 사랑하는 모습이 너무 예쁘네요
악녀를 은퇴하는 5가지 방법,와 이게 화를 넘길 이야기인가진짜 이렇게까지 지지부진한 전개는 또 오랫만이네 한 화부터 막화까지 억지로 질질 끄는데  이걸 사 읽은 내가 레전드
악녀를 은퇴하는 5가지 방법,여주가 불쌍하고 짠해서 몰입해서 보고있는데 언제쯤 행복해질까 기다리면서 재미있게 보고 있어요
악녀를 은퇴하는 5가지 방법,고구마가 좀 있나보다하고 기미하는 중인데 확실히 고구마 기간이 있긴 하네요 사이다도 주는 거갰죠
악녀를 은퇴하는 5가지 방법,                            
악녀를 은퇴하는 5가지 방법,표지일러 너무 이쁘고 스토리도 취격입니다
악녀를 은퇴하는 5가지 방법,전 재미있었어요 거의 끝나가는것같은데 하드에 저장해두신 완결 빨리 푸시죠 이런 구성과 복선으로 아직 연재중일리 없어
악녀를 은퇴하는 5가지 방법,고구마가 정말 꽤 많이많이 있어요 고구마 목막힘 밤고구마정도고 회차 까지 읽었는데 통쾌상쾌시원한 사이다는 아직없고 고구마구간으로 죽을거 같을때 물 세모금정도 내려가는 구간정도 이어짐 이걸 계속 봐야할지 본거 아까와서 결말은 봐야겠지만 평점은 좀 너무 높은거 같아요 소설속 관계와 상황들이 남주여주에게 너무 가혹한거 같아요 보는동안 여주 이입되서 우울증 걸릴거 같아요
악녀를 은퇴하는 5가지 방법,표지 그림이 영 마음에 안듭니다소설 속 내용의 묘사랑 맞지가 않는 느낌이에요표지는 코가 뾰족한 마녀 같은 황녀네요
악녀를 은퇴하는 5가지 방법,이야 인쟈 소재 다떨어졌나보다 글안쓰네 이러다 런치려나
악녀를 은퇴하는 5가지 방법,끝까지 상대의 입장은 생각도 안하네 이기적인 
악녀를 은퇴하는 5가지 방법,아 고구마가 주인공 언니라는 고구마가 여튼 재밌네요
악녀를 은퇴하는 5가지 방법,재밌어요 여주가 매력있어요
악녀를 은퇴하는 5가지 방법,재밌는데 답답해요 그래서 불호요소가 될 수도 있다는 생각이 드네요
악녀를 은퇴하는 5가지 방법,별기대없이 시작했는데 점점 별기대없이  시작했는데 점점 빠져드네요
악녀를 은퇴하는 5가지 방법,꾀 열심히봤어요 고구마가 꾀있어요 여주 언능행복해졌으면
악녀를 은퇴하는 5가지 방법,재미있네요여주가 어떻게 사랑둥이로 바뀔지기대되어요이제 좀 꽃길만 걸어봅시다
악녀를 은퇴하는 5가지 방법,와 처음엔 너무 재밌었는데 뒤로 갈 수록 답답하고 지겨워요 한소리 또하고 또하고 또하고
악녀를 은퇴하는 5가지 방법,아아 사이다가 필요해
악녀를 은퇴하는 5가지 방법,헿 아직 읽는 도중이긴 한데넘 재밌어서 쓰로 왔습니당 네 그렇다고요
악녀를 은퇴하는 5가지 방법,기무 힘듦 계속 결재가 되네요
악녀를 은퇴하는 5가지 방법,여주가 너무 안타깝고 불쌍해 빨리 훌훌 털고 떠났으면 좋겠다는 생각이 들어요숨겨진 능력도 있을 것같은데 세져서 주변에 휘둘리지 않고 자신이 살고 싶은 삶을 살고 행복해졌으면 바라게 되네요
악녀를 은퇴하는 5가지 방법,이안처럼 강한 캐릭터를 두고도 뻥 뚫리는 속시원한 사이다가 없다고 느껴지는 건 머지
악녀를 은퇴하는 5가지 방법,다버리는게 낫긴하죠
악녀를 은퇴하는 5가지 방법,젤싫은 캘릭터예요 언니
악녀를 은퇴하는 5가지 방법,스토리도 클리세지만 괜찮고 나주들도 괜찮고 하는데 원작여주 벨리타를 너무 애매한 악역 고구마 덩어리로만들어놧네요 진짜 찌질하게머리꽃밭이라 악역인듯함 그래서 그냥 중고등학생이 쓴거같고 깊이가 없어요
악녀를 은퇴하는 5가지 방법,개인적으로 전쟁끝내고 돌아온 황태자가 부디 상황파악하고 제대로된 오빠노릇하고싶어서 낑낑 거리는 모습 너무 보고싶어요
악녀를 은퇴하는 5가지 방법,역시 착한척 하는것들이 더 무서워
악녀를 은퇴하는 5가지 방법,진짜 답없다벨리타고구마네
악녀를 은퇴하는 5가지 방법,편에 이르기까지 여주의 상처받은 상황이 안타까워 울었네요 여주의 모든 행동이 모두 주위의 탓이라 할수없지만 옆에서 누구라도 있었더라면 하는 아쉬움에 여주가 가엽네요 보듬어줄수 있는 이안이 있어 안심이 됩니다
악녀를 은퇴하는 5가지 방법,악녀아님 여주 상황이 너무 슬퍼 여러번 눈물 지었네요 그래도 씩씩하게 헤쳐나가는게 아주 맘에듭니다 다정남 키워드에 환장해서 들어왔는데 역시나에요
악녀를 은퇴하는 5가지 방법,여주도 사이다라 시원시원하고 남주도 너무 스윗해서 재미있어요
악녀를 은퇴하는 5가지 방법,남자들이 많이 나오니 이야기 전개가 흥미진진하네요
악녀를 은퇴하는 5가지 방법,남주인 이안의 매력도 좋지만 개인적으로는 섭남들이 후회하면서 여주한테 빠지는 서술이 더 끌리는거 같아요
악녀를 은퇴하는 5가지 방법,아직은 재밌어요 쭉쭉 봤으면 얼렁뚱땅 끝까지 읽었을듯한데 연재분이라 한번 흐름이 끊기면 잊어버리고 안보게될거같네요 표지가 모두 이안의 손 같아요 머리카락만지기 손잡기 손내밀기
악녀를 은퇴하는 5가지 방법,벌써부터 여주의 행보가 기대되네요일화부터 굉장히 흥미진진하고 재밌게 잘봤습니다
악녀를 은퇴하는 5가지 방법,좋아하는 설정과 내용이라 잘봤습니다
악녀를 은퇴하는 5가지 방법,넘넘 잼있어요
악녀를 은퇴하는 5가지 방법,설정도 제 취향이고 아멜리아 캐릭터가 너무 마음에 들어요 재밌게 잘 보고 있어요 응원합니다
악녀를 은퇴하는 5가지 방법,여주가 너무 매력있어요
악녀를 은퇴하는 5가지 방법,아직까지는 재미있게 보고 있어요 앞으로가 기대되네요 
악녀를 은퇴하는 5가지 방법,역시 남주는 여주한정다정남이 최고지요그러므로 이안이 최고흔하다면 흔한 악녀 회귀물이지만 뻔하지 않을 이야기를 기대하며 재밌게 보겠습니다
악녀를 은퇴하는 5가지 방법,여주가 시원시원한 캐릭이라서 좋고 다행이네요 여주 주변인들이 너무 별로라 여주 아니었으면 진짜 짜증났을듯남주도 다정한것 같아서 좋아여
악녀를 은퇴하는 5가지 방법,재밌게 잘 봤네요
그 부부는 각자의 사정이 있다,재구입 방지 잘 읽었습니다 
그 부부는 각자의 사정이 있다,재미있고 귀여운 캐릭터 긴장을 풀기 좋은 책 사랑스러운 대결을 만들기 위해 노력하는 작가
그 부부는 각자의 사정이 있다,교정이 엉망입니다 틀린 글자 빠진 글자가 너무 많아서 문장이매끄럽지않아요
그 부부는 각자의 사정이 있다,재밌어요  구성이별로인 것들은 개까지만 보고 끝내는데 지금 잘보고있어요
그 부부는 각자의 사정이 있다,단행본이 얼른 나왔으면 좋겠다
그 부부는 각자의 사정이 있다,로코인지 잘 모르겠고 알콩달콩도 잘 모르겠어요하차 위기가 여러번 있었지만 전회차 결제 했으니까 끝까지 완독 했어요뭔가 갈등 요소들이 파르르 무너지고 끝나서 좀 허무하고요 스토리 위주라 여주 남주 연애 감정 잘 못 느끼겠는데 어느새 둘은 엄청 애틋 감정선 공감도 안되는데 그럼 스토리가 탄탄하면 좋은데 글 전체가 산만해요 중간중간 검수도 잘 안되어 있어서 아쉬웠어요
그 부부는 각자의 사정이 있다,화까지 읽었는데 완전재밋어요  중간에 하차하는 소설이 워낙 많다보니 일부 결제만 했는데 나머지도 결제하러 갑니다다 읽었어요 여주남주 꽁냥꽁냥한데 넘 귀여워요 햇살여주 좋아해서인지 여주가 넘 사랑스럽기도 하구요 얼른 외전이 나왔음 좋겠어요 공지가 없으니 무작정 기다려야 되나 싶네요 
그 부부는 각자의 사정이 있다,간만에 건너뛰기하지않고 차근차근 읽었네요외전 부탁드립니다 
그 부부는 각자의 사정이 있다,화에서 하차 재탕 방지용
그 부부는 각자의 사정이 있다,프롤로그 웹툰보고 들어왔다가 계속 보고있습니당 로즈나 왠지 말투가 귀여운듯
그 부부는 각자의 사정이 있다,선결혼후 연애하는 내용입니다첫화가 웹툰이라 더 몰입되는것 같아요
그 부부는 각자의 사정이 있다,앞부분이 흥미진진해 결말까지 정주행해보겠습니다
그 부부는 각자의 사정이 있다,재밌어요완결축하해요
그 부부는 각자의 사정이 있다,두사람에게 어떤 사정이 비밀로 숨겨져 있을지 궁금해지네요 잘 봤습니다
그 부부는 각자의 사정이 있다,뭐 아는맛으로 나름 잼께 보긴하는데 반복되는 설정빵꾸가 로즈나가 자잘한하게 거짓말에 속는장면이 좀 있어서 진실의 눈 어디감
그 부부는 각자의 사정이 있다,아니 댓글들이 죄다 재미있어요 라는데이벤트인지 뭔지 이런 영혼없는 댓글이 많이 달린 작품은 또 처음이네요 전체댓글중 작품내용에 대한건 반에반도 안될듯 게다가 별점도 많이 어이없어요 요즘 리디 별점 믿을건 못되네요
그 부부는 각자의 사정이 있다,흔한스토리지만 참신한 남녀 캐릭터네요
그 부부는 각자의 사정이 있다,여주가 매력이 넘치네요
그 부부는 각자의 사정이 있다,흥미진진해서 푹 빠져 보고 있어요 
그 부부는 각자의 사정이 있다,재미있어요 여주가 매력적이네요 추천합니다
그 부부는 각자의 사정이 있다,선결혼후연애 키워드 좋아해서 재밌게 읽었어요
그 부부는 각자의 사정이 있다,오 소재가 신선해서 시작합니다 거짓말을 못하는 사람 흥미롭네요
그 부부는 각자의 사정이 있다,각자의 사정이 있죠 재밌어요
그 부부는 각자의 사정이 있다,귀엽고 재미있어요
그 부부는 각자의 사정이 있다,클리셰지만 작가님의 필력으로 잘 끌고 가세요
그 부부는 각자의 사정이 있다,재밌네요 내용이 흥미진진해요
그 부부는 각자의 사정이 있다,계속 손이 가게되는
그 부부는 각자의 사정이 있다,주인공 케미가 귀엽고 유쾌해요 
그 부부는 각자의 사정이 있다,표지 마음에 들었는데 내용도 재미있어서 계속 보게됩니다
그 부부는 각자의 사정이 있다,뒤로 갈수록 더욱 흥미진진합니다 미완결소설이라는게 아쉬워요
그 부부는 각자의 사정이 있다,여주 설정이 넘 좋아요
그 부부는 각자의 사정이 있다,재밌어요 캐릭터 설정도 좋고 흥미진진하네요
그 부부는 각자의 사정이 있다,여주가 다 알고 시작했지만 남주는 그거보다 더 계략공이네요 재밌게 읽었습니다
그 부부는 각자의 사정이 있다,계약결혼이라니 어떻게 감길지 전개가 궁금해요 흥미롭습니다 재밌어요
그 부부는 각자의 사정이 있다,계약 결혼 선결혼 후 연애 키워드 좋아해서 한 번 읽어보자 하고 봤는데 엄청 잘 읽히는 술술템이네요 여주가 거짓말 못하는 설정인 것도 흥미롭고 남주는 계략남이라 능글맞아서 매력있어요 전개가 빠른 편은 아니라고 느꼈는데 세세한 감정선이 잘 느껴저서 제게는 호였어요 각자 바라는 목적을 가지고 혼인을 했으나 서로에게 서서히 빠지게 되는 감정이 잘 느껴지고 설레서 저는 잘 읽었습니다 연재도 계속 읽으며 따라가겠습니다
그 부부는 각자의 사정이 있다,재미있는데 약간 뭔가 아쉬워요 그게 뭘까요
그 부부는 각자의 사정이 있다,재밌긴한데 회차마다 오타가 하나씩은 꼭 있네요 제대로 확인 좀 해주세요
그 부부는 각자의 사정이 있다,연재 챙겨서 읽다가 스토리가 엉성해지면서 간격이 벌어지고 있어요
그 부부는 각자의 사정이 있다,완벽하다 브라보
그 부부는 각자의 사정이 있다,여주는 추적용 마도구남주는 상속 각각의 사정으로 시작한 결혼이 어떤 결론일지 뻔하지만 여주가 거짓말을 못하는 설정이 어떤 전개로 될지 기대되요
그 부부는 각자의 사정이 있다,재밌어요 사건전개가 루즈하지 않아요
그 부부는 각자의 사정이 있다,남주가 요망해서 좋아요
그 부부는 각자의 사정이 있다,흔한 설정이지만 그것만큼 맛있는게 또 없는지라 시작했는데 음 작가님 필력이 부족한듯 너무 전개가 엉성하고 유치해요
그 부부는 각자의 사정이 있다,남주여주가 매력있고 전개가 빠르고 잘읽히네요
그 부부는 각자의 사정이 있다,재밌다 
그 부부는 각자의 사정이 있다,맘에 안드는 상대랑 결혼후 사랑에 빠지는 전개 뻔한데 작가님 표현력이 너무 좋아서 후루룩입니다 기대됩니다
그 부부는 각자의 사정이 있다,인간불신인 두 사람의믿음과 사랑에 관한 이야기
소꿉친구의 전담 가이드가 되었다,화까지 읽었습니다귀엽지만 왜이렇게 눈치채지 못해요 너무 유치해서 피곤해요여주가 귀엽고 성격도 좋지만 친구가 없다라는 묘사가 있던데 여주가 어리석고 유치하고 눈치가 없어서 친구가 없지 않을까라는 생각이 들었어요
소꿉친구의 전담 가이드가 되었다,유치한거 잘보고 주인공 눈치없어서 답답한거 잘보는데 나에게도 적정선이란게 있다는걸 깨달았어용
소꿉친구의 전담 가이드가 되었다,여주 매력도 없고 능력도 없고 스무살이라는데 수준이 갓 사춘기온 애같음어떻게든 꾸역꾸역 보려고 했는데 답답해서 하차함
소꿉친구의 전담 가이드가 되었다,이것은 마치 안돼 안돼 안돼 돼 이런 느낌으의 전개 같네요
소꿉친구의 전담 가이드가 되었다,코믹하고 재밌어요가볍게 읽기 괜찮은듲 하네요
소꿉친구의 전담 가이드가 되었다,유치한걸 원하면 보세요초반은 좀 재밌어서 유료로 달렸는데 점점 유치함 뿐이라결제는 아니고 무료로 볼만한 듯 합니다
소꿉친구의 전담 가이드가 되었다,기대합니다 이벤트로 시작해용
소꿉친구의 전담 가이드가 되었다,여주는 진짜 뇌가 없나요결혼하고 몸팔고 다니는 오페라가수 만나고 다니고그럴리가 없다고 오해하는거라고 만나고 다닌다고 쳐도불륜 현장 목격해놓고 또 그놈이랑 어울리는거 진짜 우동사리같음
소꿉친구의 전담 가이드가 되었다,유치하기도 한데 재밌네요 아쉬운건 외전이없다는게
소꿉친구의 전담 가이드가 되었다,이게 왜 이렇게 평점이 높은줄 모르겠음
소꿉친구의 전담 가이드가 되었다,이벤트라서 왔는데 스토리 재밌네요
소꿉친구의 전담 가이드가 되었다,속도가 좀 느립니다
소꿉친구의 전담 가이드가 되었다,와 별점 믿고 리뷰는 생략하고 봤더니 고구마전개에 여주가 똥멍충이라 하차합니다 왠만해선 하차 없이 결재 아까워서 보는데 이건 뭐하여주의 멍청이 같은 행동과 말에 읽다 스트레스만 쌓여서 도저히 하차를 안할 수가 없네요 나머지는 환불받아야겠어요
소꿉친구의 전담 가이드가 되었다,구매방지용 양산형도 정도가 있지
소꿉친구의 전담 가이드가 되었다,초딩들 티격티격 대는 거 좋아하면 추천이요내가 이걸 계속 왜 읽고 있나 시작한거 후회함
소꿉친구의 전담 가이드가 되었다,이제 이런 중딩용 소설 그만나올때도 되지않았나요카카도 아니고 리디인데
소꿉친구의 전담 가이드가 되었다,여주귀여워요 재미있어요
소꿉친구의 전담 가이드가 되었다,하 결재해서 보기 너무아깝고 걍 카카페 양산형 느낌
소꿉친구의 전담 가이드가 되었다,아직 안봤지만 재미있을것 같아요잘볼게요
소꿉친구의 전담 가이드가 되었다,소설속에 들어올 때 뇌는 놓고 온건가 싶게 넘 유아틱한데다 사건 해겔능력이 도 없음 여주가 점잠 매력없어짐
소꿉친구의 전담 가이드가 되었다,그냥 흔한 양산형 원작타령 눈새여주와 소꿉친구 능력남주 근데 가이드물을 곁들인이런 설정 많이 접해보지 않은 사람들은 재밌게 읽을수도 저는 너무 지겨웠음
소꿉친구의 전담 가이드가 되었다,유치하기는 한데 계속 보게되는 매력이있어요구끔이 아니라 아쉽지만 풋풋하니 재밌네요나름집착남도 귀엽고
소꿉친구의 전담 가이드가 되었다,유치해도 좀 참고 읽어볼까 했는데 내용이 점점 산으로 가네요
소꿉친구의 전담 가이드가 되었다,진짜 키워드 취향인데 여주 너무 눈치없는 설정이라 답답 
소꿉친구의 전담 가이드가 되었다,여주가 무슨 초딩두 아니구눈치도없고 남주가 불쌍하네요여주가 마니 들떠러짐
소꿉친구의 전담 가이드가 되었다,여주가 너무 남주를 친구로보는데 이성으로 좀 봐조라불쌍타
소꿉친구의 전담 가이드가 되었다,재미있는 설정인데 여주가 눈치가 좀 그러네요
소꿉친구의 전담 가이드가 되었다,직진남 남주 너무 귀여워요
소꿉친구의 전담 가이드가 되었다,볼만 한 작품이예요
소꿉친구의 전담 가이드가 되었다,여주가 귀엽고 재밌어요
소꿉친구의 전담 가이드가 되었다,카시안이랑 저렇게 좋아하는데 원작여주 잊고 행복했으면 
소꿉친구의 전담 가이드가 되었다,가이드버스 인 것도 좋지만 네임버스라니 남주여주가 뭔가 더 탄탄히 묶일 것 같아서 기대 됩니다
소꿉친구의 전담 가이드가 되었다,여주의 발랄한 성격 가볍게 읽기 좋네요
소꿉친구의 전담 가이드가 되었다,키워드부터 취향저격 재밌어요
소꿉친구의 전담 가이드가 되었다,재밌있는거 같습니다 계속 볼려구요
소꿉친구의 전담 가이드가 되었다,재밌게보고있습니당
소꿉친구의 전담 가이드가 되었다,재밌어서 계속 보게 되네요
소꿉친구의 전담 가이드가 되었다,키워드부터가 너무 제 취향이었는데 읽어보니깐 필력도 좋으시네요
소꿉친구의 전담 가이드가 되었다,살살 꼬시는게 너무 귀여운 커플이에요 소꿉친구 설정 좋아요
소꿉친구의 전담 가이드가 되었다,클리셰 맛집 최고
소꿉친구의 전담 가이드가 되었다,재미있어요 이벵시작으로 쭉보네요
가장 낮은 곳에서 태어난 사랑에게,글을 왜 쓰는지 모르겠네
가장 낮은 곳에서 태어난 사랑에게,뭐가 재미 있다는건지
가장 낮은 곳에서 태어난 사랑에게,재밌게 보고 있어요
